duration,c_0001,c_0002,v_149,ob_reason,ob_age,ob_realEstate,ob_debt,ob_invest,ob_saving,ob_feelingRisk,ob_investPriority,ob_scenario,check_portfolioId,sim_ethnicity,sim_general,sim_gender,sim_age,sim_language,trust_general,trust_contact,trust_relationship,trust_care,trust_understand,trust_warmth,competence_general,competence_capable,competence_skillful,competence_intelligent,bene_values,bene_honest,bene_respect,li_implement,li_improvements,li_better,lic_amount,sat_happy,sat_right,sat_satisfied,benef_hurt,benef_needs,benef_help,benef_important,benef_welfare,recomm_propensity,loy_choose,loy_best,loy_loyal,lif_portion,learn_learn,learn_improve,learn_skills,att_bestInterest,att_trustworthy,att_ownInterest,att_commissions,fwb_situation,fwb_left,fwb_behind,person_reserved,person_lazy,person_stress,person_artistic,person_sociable,person_fault,person_through,person_nervous,person_imagination,patience154,patience185,patience202,patience210,patience215,patience206,patience193,patience197,patience189,patience169,patience177,patience181,patience173,patience161,patience165,patience158,patience125,patience139,patience146,patience150,patience143,patience132,patience136,patience129,patience112,patience119,patience122,patience116,patience106,patience109,patience103,patience_general,literacy1,literacy2,literacy3,literacy4,literacy5,literacy6,literacy7,check_portfolioType,check_advisorType,dem_gender,dem_ethnicity,dem_usResidence,dem_financialAdvisorUsage,dem_education,income,cond_race,cond_matching,cond,person_trusting
905,0.125,2,5f565f889df06007662eaa84,2,45,0,0,100,100,1,1,2,Preserve Capital,6,6,2,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,30,6,6,6,6,6,6,6,6,75,6,6,6,50,6,6,6,5,5,5,5,6,4,5,6,2,5,6,2,2,6,5,2,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,3,1,1,1,1,3,3,3,1,2,2,5,1,2,2,54000,white,matching,"white, matching",6
601,0.625,2,62eab0feee2480b84d0973c5,1,21,2900,20000,2000,200,3,3,2,2,6,5,7,4,6,6,7,5,6,7,7,7,7,6,7,6,6,7,7,7,6,75,7,7,7,6,6,6,6,6,90,7,6,6,90,7,7,7,4,4,6,7,2,6,2,3,2,5,6,5,3,5,1,5,1,1,2,-77,-77,-77,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,3,1,2,2,1,5,1,2,5,15000,white,matching,"white, matching",1
1008,0.5,2,5ea47bda5b1a9807ed89eb76,2,75,0,15000,100,50,2,3,2,2,5,4,7,1,7,5,2,1,4,5,3,4,4,2,2,3,4,5,4,2,2,65,5,4,4,5,5,2,4,3,15,4,3,2,0,2,3,3,3,3,5,5,3,3,5,5,5,7,1,1,2,6,1,6,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,1,1,2,-77,-77,-77,-77,5,3,1,3,3,2,1,1,2,1,1,5,1,1,4,33000,white,matching,"white, matching",7
643,0,2,61041a3b4159985f5294a436,1,41,0,0,500,50,1,1,1,there was no Id,6,4,1,5,7,7,4,1,7,7,5,7,7,7,7,7,7,7,7,7,7,75,7,7,7,7,7,7,7,7,51,7,7,7,100,7,7,7,4,4,7,7,6,1,6,6,1,6,1,4,5,7,5,7,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,1,2,2,2,3,1,3,1,3,2,5,1,2,4,6000,white,matching,"white, matching",7
863,0.25,1,60cd5d87a2ac59cf0b99a5a6,1,54,650000,625000,100,25,2,1,2,2,6,1,1,2,7,6,2,2,6,6,4,7,7,7,7,4,6,6,2,3,5,25,5,6,6,7,7,5,6,5,50,4,4,2,5,2,4,4,6,6,3,5,2,3,3,5,1,1,2,4,2,5,7,7,1,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,2,-77,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,1,3,3,2,3,1,1,1,2,5,1,1,6,90000,white,matching,"white, matching",6
3051,0.375,2,606a3cf263a18869ac8ee0ed,3,57,350000,159000,15000,750,3,1,2,2,6,2,1,4,5,7,7,6,6,6,6,7,7,7,7,5,6,7,5,5,5,16,7,7,7,7,5,5,6,5,92,7,6,5,53,6,6,6,6,6,3,5,4,4,4,1,2,5,1,6,5,6,1,2,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,2,2,3,2,3,1,1,2,2,5,1,2,5,92000,white,matching,"white, matching",5
614,0.75,2,55d7844969dbc30012b67f69,3,57,350000,0,50000,1500,3,3,3,2,4,3,4,4,4,3,4,3,3,3,3,4,4,4,4,3,4,4,2,1,2,0,2,2,2,4,4,2,2,2,0,2,2,2,0,3,6,2,5,5,3,5,2,6,2,2,2,6,2,6,3,6,2,4,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,1,-77,6,3,1,3,3,2,1,1,3,2,1,5,1,2,5,75000,white,matching,"white, matching",6
595,0.75,1,5dbd796ee8add82bd3ef7878,1,32,0,0,3000,1000,3,3,3,I did not receive one.,6,1,2,4,6,1,1,1,1,1,1,4,4,4,4,4,2,4,1,1,1,50,3,4,3,3,3,2,2,2,0,2,2,2,50,2,6,2,2,2,6,6,5,3,4,5,4,2,1,2,6,6,7,6,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,1,-77,4,3,1,3,3,2,2,1,3,3,3,5,1,2,5,30000,white,matching,"white, matching",4
1006,0.125,2,5df4ed2eae7b303760a9d47c,3,51,70000,0,5000,50,2,1,1,2,5,3,1,1,5,5,3,3,3,5,5,7,7,7,7,7,7,7,5,5,5,10,5,5,5,5,5,5,5,5,60,5,5,5,64,5,7,5,6,6,2,4,6,6,1,1,1,3,1,6,1,7,5,7,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,1,1,3,3,3,2,1,1,2,2,5,1,2,5,40000,white,matching,"white, matching",7
634,0.625,1,5fd15934025b991384ef1116,1,37,0,0,2000,300,3,3,2,Balanced Growth ,7,5,7,7,4,6,5,5,6,6,5,6,6,5,6,5,5,4,5,4,4,75,6,6,6,6,5,5,6,4,85,6,6,3,75,5,7,5,3,3,6,7,7,1,7,5,6,4,7,2,4,5,6,5,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,3,3,1,3,3,2,2,1,2,2,1,5,1,2,4,26000,white,matching,"white, matching",2
697,0.75,2,628555bb109cc99491b8f04b,1,66,500000,55000,50000,700,2,4,3,2,6,5,7,2,5,4,3,1,2,2,6,3,3,2,5,6,2,6,1,2,3,0,3,2,2,2,5,1,1,1,0,1,1,1,0,1,1,1,2,1,7,7,4,6,2,2,2,4,4,5,3,5,4,6,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,2,-77,1,7,3,1,3,3,2,2,1,3,2,1,5,1,1,3,50000,white,matching,"white, matching",6
702,0.375,2,5de1bfa4fc03e9213d6b146a,1,44,0,0,20000,1000,3,1,2,5de1bfa4fc03e9213d6b146a,6,5,7,5,6,4,4,1,1,1,1,5,5,4,4,4,4,4,3,3,3,20,5,5,5,5,4,4,4,4,20,3,3,3,0,5,5,4,5,5,4,5,3,4,3,4,5,4,6,4,4,4,5,3,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,1,3,3,2,2,1,2,2,1,5,1,2,4,120000,white,matching,"white, matching",4
697,0.375,1,60fcf9c584faf42e6e05f029,3,19,0,0,150,400,2,2,2,Balanced Growth,7,3,2,2,7,5,4,1,4,5,5,6,6,6,6,5,3,5,6,6,4,20,5,5,6,5,4,4,4,4,30,5,4,3,0,5,6,6,2,3,6,7,2,6,2,6,2,5,2,5,5,6,5,6,1,1,1,1,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,3,2,3,2,1,2,5,1,2,3,0,white,matching,"white, matching",3
1045,0.25,1,5e1e935be3c7191e0519b486,3,59,169000,113000,10000,500,1,2,2,5e1e935be3c7191e0519b486,7,7,6,6,7,4,4,5,4,4,3,6,5,5,6,4,4,5,5,5,4,25,4,5,4,3,3,3,4,4,35,6,5,5,25,3,3,2,4,4,5,4,3,3,3,2,1,3,7,5,5,4,4,2,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,1,2,-77,2,-77,-77,-77,6,3,1,3,3,2,1,1,1,1,1,5,1,1,4,62000,white,matching,"white, matching",2
1740,0.5,1,61071cc46f4d7bb59e4b4c74,3,29,0,355000,100,50,1,4,2,2,7,3,1,6,7,4,2,1,3,2,3,4,4,4,4,4,4,5,5,5,5,51,4,5,5,6,5,5,5,5,43,4,4,4,31,5,7,6,4,4,5,5,5,2,7,5,2,6,2,6,1,6,4,6,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,2,3,1,3,3,1,3,2,2,2,5,1,2,6,25000,white,matching,"white, matching",5
493,0.25,1,6148f3d1074988c7852c1774,3,19,0,0,2000,250,2,1,2,I did not receive one,7,4,1,3,7,5,3,2,5,4,5,6,6,6,6,5,3,6,5,4,4,40,4,5,5,5,5,3,4,3,50,5,4,2,20,6,6,6,3,4,6,6,2,7,1,7,2,3,6,2,3,6,7,3,1,2,-77,-77,-77,-77,-77,-77,-77,1,2,-77,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,2,2,2,2,1,2,1,2,5,1,2,3,6000,white,matching,"white, matching",6
762,0.375,2,62cf8b6eac8db5ea98343fbe,2,38,100000,150000,10000,100,2,1,3,2,7,5,7,5,7,6,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,75,6,6,6,6,6,6,6,6,100,6,6,6,100,6,6,6,5,5,4,5,4,1,1,6,1,4,2,4,2,5,2,5,1,2,-77,-77,-77,-77,-77,-77,-77,1,1,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,2,1,3,3,3,3,3,2,2,1,5,1,2,4,1000,white,matching,"white, matching",6
1049,0.375,1,627161ec9a2c16ab6496e364,1,22,0,0,3000,1800,2,2,2,2,6,3,7,5,7,4,2,2,3,4,4,4,4,4,5,3,4,5,3,4,3,15,3,3,3,5,3,3,3,3,5,3,3,2,0,4,5,3,4,3,5,5,3,5,5,5,4,4,5,4,3,6,4,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,-77,-77,-77,1,2,-77,-77,-77,-77,-77,-77,-77,-77,4,3,1,3,2,2,1,1,2,1,1,5,1,2,2,30000,white,matching,"white, matching",3
1251,1,2,5d5af833f35ed70001e17a5c,3,28,0,0,200000,3000,4,4,3,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,100,6,6,6,6,6,6,6,6,90,6,6,6,100,6,6,6,2,2,2,2,2,6,2,7,4,6,2,6,6,6,7,7,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,2,-77,1,6,3,1,3,3,2,1,1,3,1,1,5,1,2,5,85000,white,matching,"white, matching",7
591,0.625,2,628eabb243fb4a73e29d9385,3,27,0,0,25000,2500,3,3,2,2,7,4,7,5,6,4,4,3,4,3,4,5,6,4,5,5,5,7,4,4,5,25,5,4,5,5,5,4,4,4,33,3,3,2,5,5,7,6,6,5,2,5,3,5,2,6,6,5,4,2,5,4,5,3,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,2,-77,6,3,1,3,3,2,1,1,2,1,1,5,1,2,5,100000,white,matching,"white, matching",5
1045,0.125,1,5edf9f945600b52832384409,3,52,200000,0,2000,250,1,1,2,2,5,3,1,3,6,4,2,2,2,4,2,5,5,4,5,3,3,3,4,4,3,20,4,3,4,4,4,2,4,3,25,4,4,3,20,3,6,3,3,3,5,6,4,2,3,6,3,3,2,2,2,5,3,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,2,-77,1,6,3,1,3,3,2,2,1,1,1,2,5,1,2,5,30000,white,matching,"white, matching",4
888,0.25,2,6108a18306b63543e21349de,2,61,0,0,50,100,2,1,2,2,4,5,1,1,7,5,5,4,6,6,6,6,6,6,6,5,5,6,5,5,6,10,6,6,6,6,6,5,5,5,50,5,5,5,10,5,6,6,6,6,4,4,7,1,1,4,4,5,5,5,3,5,5,5,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,2,3,1,1,1,1,3,2,2,5,1,2,3,0,white,matching,"white, matching",5
930,0.375,2,5d9f625aadd8690015e87c76,1,40,0,10000,2000,200,3,2,1,2,6,5,1,6,7,6,6,6,3,2,3,7,7,6,5,3,4,5,5,5,5,20,4,5,5,6,3,2,2,2,29,3,3,3,30,7,7,7,6,4,5,5,4,5,4,5,2,2,1,4,5,6,6,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,-77,-77,-77,1,1,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,2,3,2,3,1,2,1,2,5,1,1,6,75000,white,matching,"white, matching",5
636,0.125,2,5e5553e6bcdb1e55a43c78f7,3,62,0,0,25000,200,1,2,1,2,6,5,7,3,7,5,5,4,6,7,5,5,5,5,6,6,7,6,6,6,6,40,6,6,7,6,7,7,7,6,65,6,7,4,100,7,6,7,6,5,7,7,2,7,1,5,1,6,1,3,5,7,4,7,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,-77,-77,-77,2,-77,1,-77,-77,-77,-77,-77,-77,-77,6,3,1,3,3,2,1,1,1,1,1,5,1,1,3,18500,white,matching,"white, matching",1
924,0.75,2,5bef41fa54277d000114d6ad,3,26,510000,350000,1000,2000,3,3,3,2,5,5,6,5,6,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,80,5,5,5,5,5,4,5,4,50,4,4,4,50,5,5,5,5,5,4,5,3,5,3,3,2,5,2,6,2,6,2,6,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,1,-77,5,3,1,3,3,2,2,1,3,1,1,5,1,1,5,90000,white,matching,"white, matching",5
829,0.25,1,5cfec17adc24bc00016efa53,1,36,0,0,1000,100,2,2,1,5cfec17adc24bc00016efa53,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,17,4,4,3,15,3,3,3,4,4,5,5,4,3,5,5,5,5,4,3,3,4,3,3,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,1,-77,5,2,1,3,3,2,2,1,1,1,1,5,1,2,5,12000,white,matching,"white, matching",4
412,0,1,5a47b7be2f91ec0001dcbfee,4,37,80000,50000,0,0,1,1,1,2,7,5,1,3,6,4,5,4,6,6,6,6,6,6,6,7,5,6,6,6,6,10,5,5,5,5,4,5,5,6,25,5,5,5,15,4,4,5,5,6,4,6,7,1,2,7,3,1,4,3,2,6,7,5,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,2,3,3,3,2,3,1,2,2,5,1,2,3,25000,white,matching,"white, matching",6
642,0.5,2,5dcc3ec7db13278d75c8622f,1,37,300000,260000,500,200,4,1,2,2,7,6,1,5,7,6,6,5,6,5,4,6,7,5,6,5,6,6,5,6,5,20,5,6,6,6,6,6,7,7,67,7,6,7,50,7,7,6,6,6,4,5,2,5,4,7,1,5,3,6,5,6,3,6,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,1,2,2,3,3,2,2,2,5,1,2,5,55000,white,matching,"white, matching",5
627,0.5,2,5de5538f8fde1c4dbc951498,3,62,145000,0,25000,500,2,3,2,2,7,4,1,3,7,5,4,1,4,5,4,5,5,4,6,4,4,6,5,6,4,40,6,5,6,4,5,5,5,4,85,4,4,2,0,5,6,4,5,5,6,6,2,6,2,3,1,5,2,4,5,6,3,7,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,1,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,7,3,1,3,3,2,1,1,2,1,2,5,1,2,3,30000,white,matching,"white, matching",3
617,0.25,1,6157d22b9998f96a77f41567,3,53,200000,128000,500,15,2,1,2,2,7,2,1,5,7,5,4,3,3,6,4,5,5,5,5,2,3,5,5,5,5,25,6,6,6,6,5,5,5,4,30,5,5,5,10,4,5,5,4,4,5,6,7,1,6,7,4,3,1,2,5,6,5,7,1,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,3,1,2,3,2,1,1,1,2,2,5,1,2,6,14000,white,matching,"white, matching",3
963,0.5,2,5bd4c1d09afb5b00015c5bdd,3,70,0,16000,1000,150,3,3,1,2,6,6,7,3,6,4,5,2,4,4,4,5,6,5,5,6,6,7,4,4,5,15,5,6,5,4,4,4,5,4,40,4,2,2,100,6,6,7,5,5,3,4,6,2,4,4,1,6,1,6,2,6,2,6,1,2,-77,-77,-77,-77,-77,-77,-77,1,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,1,3,3,2,1,1,2,2,1,5,1,2,5,28500,white,matching,"white, matching",5
691,0.25,2,6064f470e6ae1e09a2aa1b6b,3,26,0,26000,2000,500,2,1,2,2,7,4,1,3,7,6,6,5,6,6,5,6,6,6,6,6,5,6,5,6,5,25,5,5,6,5,6,5,6,5,90,6,6,6,20,6,7,7,5,4,5,5,4,4,4,5,2,6,2,3,4,6,6,5,1,1,2,-77,-77,-77,2,-77,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,1,3,3,3,1,1,1,2,2,5,1,2,6,40000,white,matching,"white, matching",4
1171,0.5,1,586974bc127d7700018b0e1c,2,46,0,2500,150,50,2,3,2,2,4,3,7,6,5,4,5,4,5,5,5,6,6,4,5,5,4,4,5,5,4,95,4,5,5,4,4,3,4,4,40,3,3,2,25,5,6,5,5,5,3,5,3,4,4,5,1,5,1,4,2,7,3,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,3,1,2,1,1,5,1,1,5,55000,white,matching,"white, matching",3
368,0.375,1,5623f6afed6e5a000bc7f219,3,28,100000,40000,5000,500,2,2,2,2,5,4,7,5,7,5,4,2,5,5,6,5,5,5,5,5,5,5,3,4,3,10,5,4,5,5,4,4,4,4,75,5,4,3,10,5,5,4,5,5,2,2,1,7,1,4,2,6,6,5,2,6,2,2,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,2,-77,2,6,3,1,3,3,2,1,1,2,1,1,5,1,2,3,70000,white,matching,"white, matching",5
700,0.25,1,61602d371599d54a4e61545c,1,38,40000,9000,200,500,3,1,1,preserve capital ,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7,6,6,6,6,5,5,75,6,5,6,7,6,5,5,6,50,5,5,4,50,5,6,6,6,6,6,6,3,5,1,5,2,5,3,5,3,6,4,5,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,2,3,3,2,2,1,1,2,1,5,1,2,3,40000,white,matching,"white, matching",5
575,0.25,2,60ed8b58291a506de5a1bf6f,2,35,100000,80000,500,200,2,1,2,Preserve Capital,5,1,7,6,6,5,2,2,2,2,2,5,5,5,5,4,4,4,5,5,5,60,5,5,5,4,4,4,4,4,10,5,5,1,50,7,7,7,5,4,4,7,4,1,6,6,3,2,1,4,4,5,6,7,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,3,1,3,3,2,2,1,1,2,1,5,1,2,3,55000,white,matching,"white, matching",3
1286,0.125,2,5d9be99fdacf6100182bf254,4,35,0,9000,10000,1000,1,1,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,0,7,7,7,7,7,1,1,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,7,3,2,1,1,1,1,2,1,2,1,5,1,2,3,10000,white,matching,"white, matching",7
804,0.25,2,5deb638bff7f7126d6fb5142,3,47,200000,100000,4000,150,1,2,2,2,6,5,7,3,7,5,4,3,4,5,3,6,6,5,5,4,5,6,6,6,6,50,6,7,6,6,5,3,5,3,65,5,4,4,25,7,7,7,6,6,4,4,1,5,3,1,1,6,1,7,2,7,2,7,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,-77,-77,-77,2,-77,1,-77,-77,-77,-77,-77,-77,-77,6,3,1,3,3,2,1,1,1,2,1,5,1,2,5,55000,white,matching,"white, matching",5
942,0.375,1,5f2c4bf4e4f3080e6a469fcc,3,37,0,0,50000,200,2,2,2,2,5,2,1,6,6,5,5,2,4,4,5,6,6,6,6,6,5,6,5,4,2,30,5,6,6,6,5,4,4,4,50,4,4,2,10,4,5,5,6,6,3,4,1,7,1,7,1,7,4,1,2,7,1,6,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,1,-77,6,3,1,3,3,2,1,1,2,1,2,5,1,1,3,40000,white,matching,"white, matching",3
460,0.625,1,60821adc6dfa5ddfd913db62,3,32,550000,440000,1000,1000,3,3,2,I did not receive an ID,5,3,7,4,2,3,2,2,2,2,3,3,3,3,2,1,1,2,1,2,2,0,2,2,1,2,2,2,2,2,0,1,2,2,0,5,5,2,3,3,6,7,3,5,3,6,3,5,6,2,2,7,3,3,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,1,1,2,-77,-77,-77,-77,6,3,1,3,3,2,1,1,2,1,1,5,1,2,6,100000,white,matching,"white, matching",3
1014,0.625,2,62b06c1508dfc74f4f38efab,3,35,200000,162000,0,100,3,3,2,I didn't see a portfolio ID? Was it the balanced growth?,6,4,1,6,7,2,2,1,1,1,2,2,2,2,2,3,2,4,3,3,2,15,2,2,2,6,2,2,2,2,0,1,1,1,5,5,7,2,2,2,6,7,1,1,6,4,3,2,6,2,2,6,5,3,1,1,2,-77,-77,-77,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,1,3,3,2,3,1,2,2,2,5,1,2,4,75000,white,matching,"white, matching",4
762,0.25,2,631e0eb3f9825b52c35e12d2,2,26,0,0,10000,0,2,1,2,631e0eb3f9825b52c35e12d2,3,4,5,4,5,3,4,4,2,3,3,3,4,4,4,4,3,3,4,4,5,20,5,5,5,4,5,3,4,4,50,4,5,4,5,5,6,6,5,5,4,4,5,4,4,5,3,4,4,5,3,4,2,4,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,2,3,3,1,2,2,2,1,1,5,1,2,4,0,white,matching,"white, matching",6
685,0.125,3,5bf0b1ecaf38d100016bd609,2,37,0,0,1500,300,2,1,1,Preserve Capital,1,2,7,5,6,6,5,2,5,6,6,6,6,7,7,6,7,6,6,5,5,80,6,5,6,4,4,5,4,4,70,6,4,5,50,4,5,3,4,4,6,6,6,2,4,6,6,4,3,1,2,4,5,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,1,1,1,-77,-77,-77,-77,5,3,1,3,3,2,1,2,1,1,1,5,1,2,6,20000,white,not_matching,"white, not_matching",5
1055,0.625,4,6083a15be9a52b1775208372,3,35,200000,104000,100,400,2,3,3,balanced growth,2,4,7,6,7,2,3,2,6,5,6,5,5,5,5,5,3,5,2,3,3,95,2,2,2,3,4,4,4,4,10,2,2,2,0,4,4,3,2,2,6,7,3,5,3,7,4,3,4,2,4,3,7,3,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,2,-77,6,3,1,3,3,2,1,1,2,1,1,5,1,2,5,24000,white,not_matching,"white, not_matching",4
474,1,3,6317ff19f01ff161abb808d0,1,24,0,7000,2000,500,4,4,3,n/a did not receive,1,3,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,98,7,7,7,7,7,7,7,7,80,7,7,7,80,7,7,7,4,4,5,6,2,4,4,5,5,7,1,6,2,6,2,6,1,1,1,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,2,1,3,1,1,5,1,2,5,20000,white,not_matching,"white, not_matching",6
